d,t,ln(t),asin(ln(t)),p,ln(p),ln(ln(p)),asin(ln(ln(p))),ln(ln(p_s)),asin(ln(ln(p_s))),ln(p_s),p_s,asin(ln(ln(p_r))),ln(ln(p_r)),ln(p_r),p_r,dp,ln(dp),ln(ln(dp)),p_m,ln(p_m),ln(ln(p_m)),asin(ln(ln(p_m))),dp_m,ln(dp_m),ln(ln(dp_m)),ln(ln(dp))%,ln(ln(dp_m))%,ixic_p,ln(ixic_p),ixic_p_s,ln(ixic_p_s),ixic_p_r,ln(ixic_p_r),ixic_dp,ixic_dp%,ixic_diff_dp%
2028-09-19,17.9671,9.3698,1.3076,,,,,5.0429,0.7026,7.7127,111.3542,0.8168,5.4158,11.1985,3635.4148,,,,210.5973,8.3499,5.1223,0.7231,,,,,,,,,,,,,,
2028-09-20,17.9699,9.3705,1.3077,,,,,5.0425,0.7025,7.7101,111.0579,0.8167,5.4156,11.1960,3626.5601,,,,210.9096,8.3514,5.1224,0.7232,,,,,,,,,,,,,,
2028-09-21,17.9726,9.3711,1.3078,,,,,5.0422,0.7024,7.7074,110.7623,0.8166,5.4153,11.1936,3617.7215,,,,211.2257,8.3529,5.1226,0.7232,,,,,,,,,,,,,,
2028-09-22,17.9753,9.3717,1.3079,,,,,5.0418,0.7023,7.7047,110.4674,0.8165,5.4151,11.1912,3608.8989,,,,211.5457,8.3544,5.1228,0.7233,,,,,,,,,,,,,,
2028-09-23,17.9781,9.3724,1.3080,,,,,5.0415,0.7022,7.7021,110.1732,0.8164,5.4149,11.1887,3600.0925,,,,211.8696,8.3560,5.1230,0.7233,,,,,,,,,,,,,,
2028-09-24,17.9808,9.3730,1.3081,,,,,5.0411,0.7022,7.6994,109.8797,0.8163,5.4147,11.1863,3591.3021,,,,212.1975,8.3575,5.1232,0.7234,,,,,,,,,,,,,,
2028-09-25,17.9836,9.3737,1.3082,,,,,5.0408,0.7021,7.6967,109.5869,0.8163,5.4145,11.1838,3582.5278,,,,212.5293,8.3591,5.1233,0.7234,,,,,,,,,,,,,,
2028-09-26,17.9863,9.3743,1.3083,,,,,5.0404,0.7020,7.6940,109.2948,0.8162,5.4142,11.1814,3573.7694,,,,212.8650,8.3607,5.1235,0.7235,,,,,,,,,,,,,,
2028-09-27,17.9890,9.3750,1.3085,,,,,5.0401,0.7019,7.6914,109.0033,0.8161,5.4140,11.1789,3565.0271,,,,213.2048,8.3623,5.1237,0.7235,,,,,,,,,,,,,,
2028-09-28,17.9918,9.3756,1.3086,,,,,5.0398,0.7018,7.6887,108.7126,0.8160,5.4138,11.1765,3556.3008,,,,213.5486,8.3639,5.1239,0.7236,,,,,,,,,,,,,,
2028-09-29,17.9945,9.3763,1.3087,,,,,5.0394,0.7017,7.6860,108.4225,0.8159,5.4136,11.1740,3547.5905,,,,213.8965,8.3655,5.1241,0.7236,,,,,,,,,,,,,,
2028-09-30,17.9973,9.3769,1.3088,,,,,5.0391,0.7016,7.6834,108.1332,0.8158,5.4134,11.1716,3538.8961,,,,214.2484,8.3671,5.1243,0.7237,,,,,,,,,,,,,,
2028-10-01,18.0000,9.3776,1.3089,,,,,5.0387,0.7015,7.6807,107.8445,0.8157,5.4132,11.1691,3530.2176,,,,214.6044,8.3688,5.1245,0.7237,,,,,,,,,,,,,,
2028-10-02,18.0027,9.3782,1.3090,,,,,5.0384,0.7015,7.6780,107.5565,0.8156,5.4129,11.1667,3521.5551,,,,214.9645,8.3705,5.1247,0.7238,,,,,,,,,,,,,,
2028-10-03,18.0055,9.3789,1.3091,,,,,5.0380,0.7014,7.6753,107.2692,0.8156,5.4127,11.1642,3512.9085,,,,215.3288,8.3722,5.1249,0.7238,,,,,,,,,,,,,,
2028-10-04,18.0082,9.3795,1.3092,,,,,5.0377,0.7013,7.6727,106.9825,0.8155,5.4125,11.1617,3504.2777,,,,215.6973,8.3739,5.1251,0.7239,,,,,,,,,,,,,,
2028-10-05,18.0110,9.3802,1.3093,,,,,5.0373,0.7012,7.6700,106.6966,0.8154,5.4123,11.1593,3495.6629,,,,216.0700,8.3756,5.1253,0.7239,,,,,,,,,,,,,,
2028-10-06,18.0137,9.3809,1.3094,,,,,5.0370,0.7011,7.6673,106.4113,0.8153,5.4121,11.1568,3487.0639,,,,216.4469,8.3773,5.1255,0.7240,,,,,,,,,,,,,,
2028-10-07,18.0164,9.3815,1.3095,,,,,5.0366,0.7010,7.6646,106.1267,0.8152,5.4118,11.1544,3478.4807,,,,216.8280,8.3791,5.1257,0.7240,,,,,,,,,,,,,,
2028-10-08,18.0192,9.3822,1.3096,,,,,5.0363,0.7009,7.6620,105.8428,0.8151,5.4116,11.1519,3469.9133,,,,217.2134,8.3809,5.1260,0.7241,,,,,,,,,,,,,,
2028-10-09,18.0219,9.3828,1.3097,,,,,5.0359,0.7008,7.6593,105.5595,0.8150,5.4114,11.1494,3461.3617,,,,217.6032,8.3827,5.1262,0.7242,,,,,,,,,,,,,,
2028-10-10,18.0247,9.3835,1.3098,,,,,5.0356,0.7008,7.6566,105.2770,0.8149,5.4112,11.1469,3452.8259,,,,217.9972,8.3845,5.1264,0.7242,,,,,,,,,,,,,,
2028-10-11,18.0274,9.3841,1.3099,,,,,5.0352,0.7007,7.6539,104.9950,0.8149,5.4109,11.1445,3444.3059,,,,218.3957,8.3863,5.1266,0.7243,,,,,,,,,,,,,,
2028-10-12,18.0301,9.3848,1.3100,,,,,5.0349,0.7006,7.6512,104.7138,0.8148,5.4107,11.1420,3435.8016,,,,218.7985,8.3882,5.1268,0.7243,,,,,,,,,,,,,,
2028-10-13,18.0329,9.3854,1.3101,,,,,5.0345,0.7005,7.6485,104.4332,0.8147,5.4105,11.1395,3427.3131,,,,219.2057,8.3900,5.1270,0.7244,,,,,,,,,,,,,,
2028-10-14,18.0356,9.3861,1.3103,,,,,5.0342,0.7004,7.6459,104.1533,0.8146,5.4103,11.1371,3418.8402,,,,219.6174,8.3919,5.1273,0.7245,,,,,,,,,,,,,,
2028-10-15,18.0384,9.3867,1.3104,,,,,5.0338,0.7003,7.6432,103.8741,0.8145,5.4101,11.1346,3410.3831,,,,220.0335,8.3938,5.1275,0.7245,,,,,,,,,,,,,,
2028-10-16,18.0411,9.3874,1.3105,,,,,5.0335,0.7002,7.6405,103.5955,0.8144,5.4098,11.1321,3401.9416,,,,220.4541,8.3957,5.1277,0.7246,,,,,,,,,,,,,,
2028-10-17,18.0438,9.3881,1.3106,,,,,5.0331,0.7002,7.6378,103.3176,0.8143,5.4096,11.1296,3393.5158,,,,220.8793,8.3976,5.1279,0.7246,,,,,,,,,,,,,,
2028-10-18,18.0466,9.3887,1.3107,,,,,5.0328,0.7001,7.6351,103.0403,0.8142,5.4094,11.1271,3385.1056,,,,221.3090,8.3996,5.1282,0.7247,,,,,,,,,,,,,,
2028-10-19,18.0493,9.3894,1.3108,,,,,5.0324,0.7000,7.6324,102.7638,0.8142,5.4092,11.1247,3376.7110,,,,221.7433,8.4015,5.1284,0.7248,,,,,,,,,,,,,,
2028-10-20,18.0521,9.3900,1.3109,,,,,5.0321,0.6999,7.6297,102.4878,0.8141,5.4089,11.1222,3368.3321,,,,222.1823,8.4035,5.1286,0.7248,,,,,,,,,,,,,,
2028-10-21,18.0548,9.3907,1.3110,,,,,5.0317,0.6998,7.6271,102.2125,0.8140,5.4087,11.1197,3359.9687,,,,222.6259,8.4055,5.1289,0.7249,,,,,,,,,,,,,,
2028-10-22,18.0575,9.3914,1.3111,,,,,5.0313,0.6997,7.6244,101.9379,0.8139,5.4085,11.1172,3351.6209,,,,223.0741,8.4075,5.1291,0.7250,,,,,,,,,,,,,,
2028-10-23,18.0603,9.3920,1.3112,,,,,5.0310,0.6996,7.6217,101.6639,0.8138,5.4083,11.1147,3343.2887,,,,223.5271,8.4095,5.1294,0.7250,,,,,,,,,,,,,,
2028-10-24,18.0630,9.3927,1.3113,,,,,5.0306,0.6995,7.6190,101.3906,0.8137,5.4080,11.1122,3334.9720,,,,223.9848,8.4116,5.1296,0.7251,,,,,,,,,,,,,,
2028-10-25,18.0658,9.3933,1.3114,,,,,5.0303,0.6995,7.6163,101.1180,0.8136,5.4078,11.1097,3326.6708,,,,224.4473,8.4136,5.1299,0.7252,,,,,,,,,,,,,,
2028-10-26,18.0685,9.3940,1.3115,,,,,5.0299,0.6994,7.6136,100.8459,0.8135,5.4076,11.1072,3318.3851,,,,224.9145,8.4157,5.1301,0.7252,,,,,,,,,,,,,,
2028-10-27,18.0712,9.3947,1.3116,,,,,5.0296,0.6993,7.6109,100.5746,0.8135,5.4074,11.1047,3310.1149,,,,225.3866,8.4178,5.1304,0.7253,,,,,,,,,,,,,,
2028-10-28,18.0740,9.3953,1.3117,,,,,5.0292,0.6992,7.6082,100.3038,0.8134,5.4071,11.1022,3301.8601,,,,225.8636,8.4199,5.1306,0.7254,,,,,,,,,,,,,,
2028-10-29,18.0767,9.3960,1.3118,,,,,5.0289,0.6991,7.6055,100.0338,0.8133,5.4069,11.0997,3293.6209,,,,226.3455,8.4221,5.1309,0.7254,,,,,,,,,,,,,,
2028-10-30,18.0795,9.3967,1.3120,,,,,5.0285,0.6990,7.6028,99.7643,0.8132,5.4067,11.0972,3285.3970,,,,226.8323,8.4242,5.1311,0.7255,,,,,,,,,,,,,,
2028-10-31,18.0822,9.3973,1.3121,,,,,5.0282,0.6989,7.6001,99.4955,0.8131,5.4065,11.0947,3277.1885,,,,227.3240,8.4264,5.1314,0.7256,,,,,,,,,,,,,,
2028-11-01,18.0849,9.3980,1.3122,,,,,5.0278,0.6988,7.5974,99.2274,0.8130,5.4062,11.0922,3268.9955,,,,227.8208,8.4286,5.1316,0.7256,,,,,,,,,,,,,,
2028-11-02,18.0877,9.3986,1.3123,,,,,5.0275,0.6987,7.5947,98.9599,0.8129,5.4060,11.0897,3260.8178,,,,228.3226,8.4308,5.1319,0.7257,,,,,,,,,,,,,,
2028-11-03,18.0904,9.3993,1.3124,,,,,5.0271,0.6987,7.5920,98.6930,0.8128,5.4058,11.0872,3252.6554,,,,228.8294,8.4330,5.1321,0.7258,,,,,,,,,,,,,,
2028-11-04,18.0932,9.4000,1.3125,,,,,5.0267,0.6986,7.5893,98.4268,0.8128,5.4056,11.0847,3244.5085,,,,229.3414,8.4352,5.1324,0.7258,,,,,,,,,,,,,,
2028-11-05,18.0959,9.4006,1.3126,,,,,5.0264,0.6985,7.5866,98.1612,0.8127,5.4053,11.0822,3236.3768,,,,229.8584,8.4375,5.1327,0.7259,,,,,,,,,,,,,,
2028-11-06,18.0986,9.4013,1.3127,,,,,5.0260,0.6984,7.5839,97.8962,0.8126,5.4051,11.0797,3228.2604,,,,230.3807,8.4397,5.1330,0.7260,,,,,,,,,,,,,,
2028-11-07,18.1014,9.4020,1.3128,,,,,5.0257,0.6983,7.5812,97.6319,0.8125,5.4049,11.0772,3220.1594,,,,230.9081,8.4420,5.1332,0.7261,,,,,,,,,,,,,,
2028-11-08,18.1041,9.4026,1.3129,,,,,5.0253,0.6982,7.5785,97.3682,0.8124,5.4047,11.0747,3212.0736,,,,231.4408,8.4443,5.1335,0.7261,,,,,,,,,,,,,,
2028-11-09,18.1068,9.4033,1.3130,,,,,5.0250,0.6981,7.5758,97.1051,0.8123,5.4044,11.0722,3204.0030,,,,231.9787,8.4466,5.1338,0.7262,,,,,,,,,,,,,,
2028-11-10,18.1096,9.4040,1.3131,,,,,5.0246,0.6980,7.5731,96.8427,0.8122,5.4042,11.0696,3195.9477,,,,232.5220,8.4490,5.1340,0.7263,,,,,,,,,,,,,,
2028-11-11,18.1123,9.4046,1.3132,,,,,5.0242,0.6980,7.5704,96.5809,0.8121,5.4040,11.0671,3187.9076,,,,233.0706,8.4513,5.1343,0.7264,,,,,,,,,,,,,,
2028-11-12,18.1151,9.4053,1.3133,,,,,5.0239,0.6979,7.5677,96.3197,0.8121,5.4038,11.0646,3179.8827,,,,233.6245,8.4537,5.1346,0.7264,,,,,,,,,,,,,,
2028-11-13,18.1178,9.4060,1.3135,,,,,5.0235,0.6978,7.5650,96.0592,0.8120,5.4035,11.0621,3171.8730,,,,234.1839,8.4561,5.1349,0.7265,,,,,,,,,,,,,,
2028-11-14,18.1205,9.4067,1.3136,,,,,5.0232,0.6977,7.5623,95.7992,0.8119,5.4033,11.0596,3163.8785,,,,234.7488,8.4585,5.1352,0.7266,,,,,,,,,,,,,,
2028-11-15,18.1233,9.4073,1.3137,,,,,5.0228,0.6976,7.5595,95.5399,0.8118,5.4031,11.0570,3155.8991,,,,235.3191,8.4609,5.1355,0.7267,,,,,,,,,,,,,,
2028-11-16,18.1260,9.4080,1.3138,,,,,5.0225,0.6975,7.5568,95.2812,0.8117,5.4028,11.0545,3147.9348,,,,235.8949,8.4634,5.1357,0.7267,,,,,,,,,,,,,,
2028-11-17,18.1288,9.4087,1.3139,,,,,5.0221,0.6974,7.5541,95.0232,0.8116,5.4026,11.0520,3139.9856,,,,236.4764,8.4658,5.1360,0.7268,,,,,,,,,,,,,,
2028-11-18,18.1315,9.4093,1.3140,,,,,5.0217,0.6973,7.5514,94.7657,0.8115,5.4024,11.0494,3132.0516,,,,237.0634,8.4683,5.1363,0.7269,,,,,,,,,,,,,,
2028-11-19,18.1342,9.4100,1.3141,,,,,5.0214,0.6972,7.5487,94.5089,0.8114,5.4022,11.0469,3124.1326,,,,237.6560,8.4708,5.1366,0.7270,,,,,,,,,,,,,,
2028-11-20,18.1370,9.4107,1.3142,,,,,5.0210,0.6972,7.5460,94.2527,0.8113,5.4019,11.0444,3116.2287,,,,238.2544,8.4733,5.1369,0.7271,,,,,,,,,,,,,,
2028-11-21,18.1397,9.4114,1.3143,,,,,5.0207,0.6971,7.5433,93.9971,0.8113,5.4017,11.0418,3108.3398,,,,238.8584,8.4759,5.1372,0.7271,,,,,,,,,,,,,,
2028-11-22,18.1425,9.4120,1.3144,,,,,5.0203,0.6970,7.5405,93.7421,0.8112,5.4015,11.0393,3100.4659,,,,239.4683,8.4784,5.1375,0.7272,,,,,,,,,,,,,,
2028-11-23,18.1452,9.4127,1.3145,,,,,5.0199,0.6969,7.5378,93.4877,0.8111,5.4012,11.0368,3092.6071,,,,240.0839,8.4810,5.1378,0.7273,,,,,,,,,,,,,,
2028-11-24,18.1479,9.4134,1.3146,,,,,5.0196,0.6968,7.5351,93.2339,0.8110,5.4010,11.0342,3084.7632,,,,240.7054,8.4836,5.1381,0.7274,,,,,,,,,,,,,,
2028-11-25,18.1507,9.4141,1.3147,,,,,5.0192,0.6967,7.5324,92.9808,0.8109,5.4008,11.0317,3076.9343,,,,241.3327,8.4862,5.1384,0.7275,,,,,,,,,,,,,,
2028-11-26,18.1534,9.4147,1.3149,,,,,5.0189,0.6966,7.5297,92.7282,0.8108,5.4005,11.0291,3069.1204,,,,241.9660,8.4888,5.1387,0.7276,,,,,,,,,,,,,,
2028-11-27,18.1562,9.4154,1.3150,,,,,5.0185,0.6965,7.5270,92.4763,0.8107,5.4003,11.0266,3061.3213,,,,242.6052,8.4914,5.1391,0.7276,,,,,,,,,,,,,,
2028-11-28,18.1589,9.4161,1.3151,,,,,5.0181,0.6965,7.5242,92.2250,0.8106,5.4001,11.0241,3053.5373,,,,243.2504,8.4941,5.1394,0.7277,,,,,,,,,,,,,,
2028-11-29,18.1616,9.4168,1.3152,,,,,5.0178,0.6964,7.5215,91.9742,0.8105,5.3998,11.0215,3045.7681,,,,243.9017,8.4968,5.1397,0.7278,,,,,,,,,,,,,,
2028-11-30,18.1644,9.4174,1.3153,,,,,5.0174,0.6963,7.5188,91.7241,0.8105,5.3996,11.0190,3038.0138,,,,244.5590,8.4995,5.1400,0.7279,,,,,,,,,,,,,,
2028-12-01,18.1671,9.4181,1.3154,,,,,5.0170,0.6962,7.5161,91.4746,0.8104,5.3994,11.0164,3030.2743,,,,245.2225,8.5022,5.1403,0.7280,,,,,,,,,,,,,,
2028-12-02,18.1699,9.4188,1.3155,,,,,5.0167,0.6961,7.5133,91.2256,0.8103,5.3992,11.0139,3022.5497,,,,245.8922,8.5049,5.1406,0.7281,,,,,,,,,,,,,,
2028-12-03,18.1726,9.4195,1.3156,,,,,5.0163,0.6960,7.5106,90.9773,0.8102,5.3989,11.0113,3014.8400,,,,246.5681,8.5076,5.1410,0.7282,,,,,,,,,,,,,,
2028-12-04,18.1753,9.4202,1.3157,,,,,5.0160,0.6959,7.5079,90.7296,0.8101,5.3987,11.0087,3007.1450,,,,247.2502,8.5104,5.1413,0.7282,,,,,,,,,,,,,,
2028-12-05,18.1781,9.4208,1.3158,,,,,5.0156,0.6958,7.5052,90.4825,0.8100,5.3985,11.0062,2999.4649,,,,247.9387,8.5132,5.1416,0.7283,,,,,,,,,,,,,,
2028-12-06,18.1808,9.4215,1.3159,,,,,5.0152,0.6957,7.5024,90.2359,0.8099,5.3982,11.0036,2991.7995,,,,248.6335,8.5160,5.1419,0.7284,,,,,,,,,,,,,,
2028-12-07,18.1836,9.4222,1.3160,,,,,5.0149,0.6957,7.4997,89.9900,0.8098,5.3980,11.0011,2984.1489,,,,249.3346,8.5188,5.1423,0.7285,,,,,,,,,,,,,,
2028-12-08,18.1863,9.4229,1.3161,,,,,5.0145,0.6956,7.4970,89.7446,0.8097,5.3978,10.9985,2976.5130,,,,250.0423,8.5216,5.1426,0.7286,,,,,,,,,,,,,,
2028-12-09,18.1890,9.4236,1.3163,,,,,5.0141,0.6955,7.4942,89.4999,0.8097,5.3975,10.9959,2968.8919,,,,250.7564,8.5245,5.1429,0.7287,,,,,,,,,,,,,,
2028-12-10,18.1918,9.4242,1.3164,,,,,5.0138,0.6954,7.4915,89.2557,0.8096,5.3973,10.9934,2961.2855,,,,251.4770,8.5274,5.1433,0.7288,,,,,,,,,,,,,,
2028-12-11,18.1945,9.4249,1.3165,,,,,5.0134,0.6953,7.4888,89.0121,0.8095,5.3971,10.9908,2953.6937,,,,252.2042,8.5302,5.1436,0.7289,,,,,,,,,,,,,,
2028-12-12,18.1973,9.4256,1.3166,,,,,5.0130,0.6952,7.4860,88.7691,0.8094,5.3968,10.9882,2946.1166,,,,252.9381,8.5331,5.1440,0.7290,,,,,,,,,,,,,,
2028-12-13,18.2000,9.4263,1.3167,,,,,5.0127,0.6951,7.4833,88.5267,0.8093,5.3966,10.9857,2938.5542,,,,253.6785,8.5361,5.1443,0.7291,,,,,,,,,,,,,,
2028-12-14,18.2027,9.4270,1.3168,,,,,5.0123,0.6950,7.4806,88.2849,0.8092,5.3964,10.9831,2931.0064,,,,254.4258,8.5390,5.1446,0.7292,,,,,,,,,,,,,,
2028-12-15,18.2055,9.4277,1.3169,,,,,5.0119,0.6949,7.4778,88.0437,0.8091,5.3961,10.9805,2923.4732,,,,255.1797,8.5420,5.1450,0.7293,,,,,,,,,,,,,,
2028-12-16,18.2082,9.4283,1.3170,,,,,5.0116,0.6948,7.4751,87.8030,0.8090,5.3959,10.9780,2915.9547,,,,255.9405,8.5449,5.1453,0.7294,,,,,,,,,,,,,,
2028-12-17,18.2110,9.4290,1.3171,,,,,5.0112,0.6948,7.4724,87.5629,0.8089,5.3957,10.9754,2908.4507,,,,256.7082,8.5479,5.1457,0.7294,,,,,,,,,,,,,,
2028-12-18,18.2137,9.4297,1.3172,,,,,5.0108,0.6947,7.4696,87.3234,0.8089,5.3954,10.9728,2900.9613,,,,257.4827,8.5510,5.1460,0.7295,,,,,,,,,,,,,,
2028-12-19,18.2164,9.4304,1.3173,,,,,5.0105,0.6946,7.4669,87.0845,0.8088,5.3952,10.9702,2893.4864,,,,258.2642,8.5540,5.1464,0.7296,,,,,,,,,,,,,,
2028-12-20,18.2192,9.4311,1.3174,,,,,5.0101,0.6945,7.4641,86.8462,0.8087,5.3949,10.9676,2886.0261,,,,259.0527,8.5570,5.1468,0.7297,,,,,,,,,,,,,,
2028-12-21,18.2219,9.4318,1.3176,,,,,5.0097,0.6944,7.4614,86.6084,0.8086,5.3947,10.9651,2878.5802,,,,259.8483,8.5601,5.1471,0.7298,,,,,,,,,,,,,,
2028-12-22,18.2247,9.4325,1.3177,,,,,5.0094,0.6943,7.4587,86.3712,0.8085,5.3945,10.9625,2871.1489,,,,260.6509,8.5632,5.1475,0.7299,,,,,,,,,,,,,,
2028-12-23,18.2274,9.4331,1.3178,,,,,5.0090,0.6942,7.4559,86.1346,0.8084,5.3942,10.9599,2863.7321,,,,261.4607,8.5663,5.1478,0.7300,,,,,,,,,,,,,,
2028-12-24,18.2301,9.4338,1.3179,,,,,5.0086,0.6941,7.4532,85.8986,0.8083,5.3940,10.9573,2856.3297,,,,262.2777,8.5694,5.1482,0.7301,,,,,,,,,,,,,,
2028-12-25,18.2329,9.4345,1.3180,,,,,5.0083,0.6940,7.4504,85.6631,0.8082,5.3938,10.9547,2848.9417,,,,263.1020,8.5725,5.1486,0.7302,,,,,,,,,,,,,,
2028-12-26,18.2356,9.4352,1.3181,,,,,5.0079,0.6939,7.4477,85.4282,0.8081,5.3935,10.9521,2841.5682,,,,263.9336,8.5757,5.1489,0.7303,,,,,,,,,,,,,,
2028-12-27,18.2384,9.4359,1.3182,,,,,5.0075,0.6939,7.4449,85.1939,0.8080,5.3933,10.9495,2834.2091,,,,264.7725,8.5789,5.1493,0.7304,,,,,,,,,,,,,,
2028-12-28,18.2411,9.4366,1.3183,,,,,5.0072,0.6938,7.4422,84.9601,0.8080,5.3931,10.9469,2826.8644,,,,265.6189,8.5821,5.1497,0.7305,,,,,,,,,,,,,,
2028-12-29,18.2438,9.4373,1.3184,,,,,5.0068,0.6937,7.4394,84.7270,0.8079,5.3928,10.9443,2819.5340,,,,266.4727,8.5853,5.1500,0.7306,,,,,,,,,,,,,,
2028-12-30,18.2466,9.4380,1.3185,,,,,5.0064,0.6936,7.4367,84.4943,0.8078,5.3926,10.9417,2812.2180,,,,267.3340,8.5885,5.1504,0.7307,,,,,,,,,,,,,,
2028-12-31,18.2493,9.4387,1.3186,,,,,5.0061,0.6935,7.4339,84.2623,0.8077,5.3923,10.9391,2804.9164,,,,268.2029,8.5917,5.1508,0.7309,,,,,,,,,,,,,,
2029-01-01,18.2521,9.4394,1.3188,,,,,5.0057,0.6934,7.4312,84.0308,0.8076,5.3921,10.9365,2797.6290,,,,269.0794,8.5950,5.1512,0.7310,,,,,,,,,,,,,,
2029-01-02,18.2548,9.4400,1.3189,,,,,5.0053,0.6933,7.4284,83.7998,0.8075,5.3919,10.9339,2790.3560,,,,269.9636,8.5983,5.1516,0.7311,,,,,,,,,,,,,,
2029-01-03,18.2575,9.4407,1.3190,,,,,5.0049,0.6932,7.4257,83.5694,0.8074,5.3916,10.9313,2783.0972,,,,270.8555,8.6016,5.1519,0.7312,,,,,,,,,,,,,,
2029-01-04,18.2603,9.4414,1.3191,,,,,5.0046,0.6931,7.4229,83.3396,0.8073,5.3914,10.9287,2775.8528,,,,271.7552,8.6049,5.1523,0.7313,,,,,,,,,,,,,,
2029-01-05,18.2630,9.4421,1.3192,,,,,5.0042,0.6930,7.4202,83.1104,0.8072,5.3912,10.9261,2768.6225,,,,272.6627,8.6082,5.1527,0.7314,,,,,,,,,,,,,,
2029-01-06,18.2658,9.4428,1.3193,,,,,5.0038,0.6930,7.4174,82.8817,0.8071,5.3909,10.9235,2761.4065,,,,273.5781,8.6116,5.1531,0.7315,,,,,,,,,,,,,,
2029-01-07,18.2685,9.4435,1.3194,,,,,5.0035,0.6929,7.4147,82.6535,0.8071,5.3907,10.9209,2754.2047,,,,274.5015,8.6150,5.1535,0.7316,,,,,,,,,,,,,,
2029-01-08,18.2712,9.4442,1.3195,,,,,5.0031,0.6928,7.4119,82.4259,0.8070,5.3904,10.9183,2747.0171,,,,275.4328,8.6183,5.1539,0.7317,,,,,,,,,,,,,,
2029-01-09,18.2740,9.4449,1.3196,,,,,5.0027,0.6927,7.4091,82.1989,0.8069,5.3902,10.9157,2739.8437,,,,276.3723,8.6217,5.1543,0.7318,,,,,,,,,,,,,,
2029-01-10,18.2767,9.4456,1.3197,,,,,5.0023,0.6926,7.4064,81.9724,0.8068,5.3900,10.9130,2732.6845,,,,277.3198,8.6252,5.1547,0.7319,,,,,,,,,,,,,,
2029-01-11,18.2795,9.4463,1.3199,,,,,5.0020,0.6925,7.4036,81.7465,0.8067,5.3897,10.9104,2725.5394,,,,278.2755,8.6286,5.1551,0.7320,,,,,,,,,,,,,,
2029-01-12,18.2822,9.4470,1.3200,,,,,5.0016,0.6924,7.4009,81.5211,0.8066,5.3895,10.9078,2718.4084,,,,279.2395,8.6321,5.1555,0.7321,,,,,,,,,,,,,,
2029-01-13,18.2849,9.4477,1.3201,,,,,5.0012,0.6923,7.3981,81.2962,0.8065,5.3892,10.9052,2711.2915,,,,280.2117,8.6355,5.1559,0.7323,,,,,,,,,,,,,,
2029-01-14,18.2877,9.4484,1.3202,,,,,5.0008,0.6922,7.3953,81.0719,0.8064,5.3890,10.9026,2704.1887,,,,281.1923,8.6390,5.1563,0.7324,,,,,,,,,,,,,,
2029-01-15,18.2904,9.4491,1.3203,,,,,5.0005,0.6921,7.3926,80.8482,0.8063,5.3888,10.8999,2697.1000,,,,282.1813,8.6425,5.1567,0.7325,,,,,,,,,,,,,,
2029-01-16,18.2932,9.4498,1.3204,,,,,5.0001,0.6921,7.3898,80.6250,0.8062,5.3885,10.8973,2690.0254,,,,283.1787,8.6461,5.1571,0.7326,,,,,,,,,,,,,,
2029-01-17,18.2959,9.4505,1.3205,,,,,4.9997,0.6920,7.3870,80.4023,0.8061,5.3883,10.8947,2682.9648,,,,284.1847,8.6496,5.1575,0.7327,,,,,,,,,,,,,,
2029-01-18,18.2986,9.4512,1.3206,,,,,4.9994,0.6919,7.3843,80.1802,0.8061,5.3880,10.8920,2675.9182,,,,285.1992,8.6532,5.1579,0.7328,,,,,,,,,,,,,,
2029-01-19,18.3014,9.4519,1.3207,,,,,4.9990,0.6918,7.3815,79.9586,0.8060,5.3878,10.8894,2668.8856,,,,286.2224,8.6568,5.1583,0.7329,,,,,,,,,,,,,,
2029-01-20,18.3041,9.4526,1.3208,,,,,4.9986,0.6917,7.3787,79.7376,0.8059,5.3875,10.8868,2661.8670,,,,287.2543,8.6604,5.1588,0.7330,,,,,,,,,,,,,,
2029-01-21,18.3068,9.4533,1.3210,,,,,4.9982,0.6916,7.3760,79.5171,0.8058,5.3873,10.8841,2654.8624,,,,288.2949,8.6640,5.1592,0.7332,,,,,,,,,,,,,,
2029-01-22,18.3096,9.4540,1.3211,,,,,4.9979,0.6915,7.3732,79.2972,0.8057,5.3871,10.8815,2647.8717,,,,289.3444,8.6676,5.1596,0.7333,,,,,,,,,,,,,,
2029-01-23,18.3123,9.4547,1.3212,,,,,4.9975,0.6914,7.3704,79.0777,0.8056,5.3868,10.8789,2640.8949,,,,290.4027,8.6713,5.1600,0.7334,,,,,,,,,,,,,,
2029-01-24,18.3151,9.4554,1.3213,,,,,4.9971,0.6913,7.3677,78.8589,0.8055,5.3866,10.8762,2633.9321,,,,291.4700,8.6749,5.1604,0.7335,,,,,,,,,,,,,,
2029-01-25,18.3178,9.4561,1.3214,,,,,4.9967,0.6912,7.3649,78.6405,0.8054,5.3863,10.8736,2626.9832,,,,292.5463,8.6786,5.1609,0.7336,,,,,,,,,,,,,,
2029-01-26,18.3205,9.4568,1.3215,,,,,4.9963,0.6911,7.3621,78.4227,0.8053,5.3861,10.8709,2620.0481,,,,293.6316,8.6823,5.1613,0.7337,,,,,,,,,,,,,,
2029-01-27,18.3233,9.4575,1.3216,,,,,4.9960,0.6911,7.3593,78.2054,0.8052,5.3859,10.8683,2613.1269,,,,294.7261,8.6860,5.1617,0.7339,,,,,,,,,,,,,,
