Date,BTC,IXIC
2018-11-13,6287.62,7230.69
2018-11-14,5731.55,7265.39
2018-11-15,5458.39,7112.83
2018-11-16,5530.61,7193.60
2018-11-17,5485.91,7193.60
2018-11-18,5546.61,7193.60
2018-11-19,5090.81,7217.24
2018-11-20,4458.86,6867.43
2018-11-21,4450.47,6985.51
2018-11-22,4433.58,6985.51
2018-11-23,4232.14,6919.52
2018-11-24,3973.03,6919.52
2018-11-25,3771.21,6919.52
2018-11-26,3808.73,7026.50
2018-11-27,3700.80,7041.23
2018-11-28,4101.07,7135.08
2018-11-29,4235.61,7267.37
2018-11-30,4038.47,7279.30
2018-12-01,4097.44,7279.30
2018-12-02,4124.42,7279.30
2018-12-03,3902.31,7486.13
2018-12-04,3903.66,7407.95
2018-12-05,3780.93,7407.95
2018-12-06,3655.97,7017.05
2018-12-07,3352.78,7163.49
2018-12-08,3382.49,7163.49
2018-12-09,3494.49,7163.49
2018-12-10,3446.87,6959.63
2018-12-11,3357.52,7121.66
2018-12-12,3410.03,7127.00
2018-12-13,3342.65,7135.28
2018-12-14,3219.20,6986.37
2018-12-15,3171.72,6986.37
2018-12-16,3221.03,6986.37
2018-12-17,3392.78,6886.46
2018-12-18,3516.22,6809.82
2018-12-19,3765.36,6777.59
2018-12-20,3977.66,6607.76
2018-12-21,3962.55,6573.49
2018-12-22,3862.80,6573.49
2018-12-23,3976.69,6573.49
2018-12-24,4131.30,6278.49
2018-12-25,3781.13,6278.49
2018-12-26,3775.30,6257.86
2018-12-27,3702.04,6457.19
2018-12-28,3744.80,6616.79
2018-12-29,3867.62,6616.79
2018-12-30,3786.53,6616.79
2018-12-31,3751.33,6649.52
2019-01-01,3710.86,6649.52
2019-01-02,3831.28,6506.91
2019-01-03,3817.99,6584.77
2019-01-04,3786.88,6567.14
2019-01-05,3834.64,6567.14
2019-01-06,3967.56,6567.14
2019-01-07,4018.23,6757.53
2019-01-08,4017.08,6893.44
2019-01-09,4008.12,6923.06
2019-01-10,3759.97,6908.65
2019-01-11,3634.84,6947.46
2019-01-12,3622.41,6947.46
2019-01-13,3543.08,6947.46
2019-01-14,3611.47,6908.03
2019-01-15,3628.02,6931.39
2019-01-16,3604.31,7033.75
2019-01-17,3602.21,7010.13
2019-01-18,3611.73,7134.10
2019-01-19,3698.32,7134.10
2019-01-20,3573.67,7134.10
2019-01-21,3536.07,7134.10
2019-01-22,3548.16,7109.57
2019-01-23,3564.58,7061.65
2019-01-24,3554.68,7042.25
2019-01-25,3550.65,7128.18
2019-01-26,3584.58,7128.18
2019-01-27,3536.80,7128.18
2019-01-28,3433.46,7075.01
2019-01-29,3391.46,7087.49
2019-01-30,3428.51,7094.79
2019-01-31,3420.65,7208.17
2019-02-01,3413.84,7256.37
2019-02-02,3436.94,7256.37
2019-02-03,3420.91,7256.37
2019-02-04,3413.62,7266.28
2019-02-05,3421.04,7356.34
2019-02-06,3372.72,7400.44
2019-02-07,3365.06,7316.50
2019-02-08,3492.21,7232.30
2019-02-09,3615.54,7232.30
2019-02-10,3608.71,7232.30
2019-02-11,3596.54,7327.37
2019-02-12,3577.87,7358.85
2019-02-13,3579.91,7437.46
2019-02-14,3567.18,7390.25
2019-02-15,3572.31,7468.57
2019-02-16,3587.57,7468.57
2019-02-17,3593.30,7468.57
2019-02-18,3769.14,7468.57
2019-02-19,3904.98,7450.75
2019-02-20,3913.17,7490.31
2019-02-21,3907.24,7475.41
2019-02-22,3924.86,7481.63
2019-02-23,4020.51,7481.63
2019-02-24,3902.12,7481.63
2019-02-25,3796.52,7585.30
2019-02-26,3796.00,7535.29
2019-02-27,3776.07,7526.42
2019-02-28,3815.53,7533.31
2019-03-01,3816.28,7587.45
2019-03-02,3802.06,7587.45
2019-03-03,3797.08,7587.45
2019-03-04,3716.23,7636.62
2019-03-05,3776.86,7582.29
2019-03-06,3842.20,7575.38
2019-03-07,3861.67,7483.79
2019-03-08,3866.83,7334.35
2019-03-09,3898.87,7334.35
2019-03-10,3890.47,7334.35
2019-03-11,3858.85,7442.56
2019-03-12,3845.61,7571.85
2019-03-13,3851.98,7621.38
2019-03-14,3848.26,7644.79
2019-03-15,3879.65,7658.41
2019-03-16,3983.75,7658.41
2019-03-17,3961.80,7658.41
2019-03-18,3967.69,7696.38
2019-03-19,3978.15,7747.40
2019-03-20,3997.62,7721.95
2019-03-21,4000.56,7705.43
2019-03-22,3981.23,7800.25
2019-03-23,3981.14,7800.25
2019-03-24,3966.35,7800.25
2019-03-25,3932.87,7618.98
2019-03-26,3907.02,7700.00
2019-03-27,3998.28,7702.05
2019-03-28,4008.81,7660.07
2019-03-29,4063.65,7726.71
2019-03-30,4085.67,7726.71
2019-03-31,4088.43,7726.71
2019-04-01,4121.01,7800.24
2019-04-02,4718.27,7824.61
2019-04-03,5062.39,7891.18
2019-04-04,4959.14,7894.26
2019-04-05,4984.54,7914.51
2019-04-06,5076.41,7914.51
2019-04-07,5139.44,7914.51
2019-04-08,5238.79,7924.89
2019-04-09,5215.00,7924.77
2019-04-10,5290.40,7922.73
2019-04-11,5119.16,7975.20
2019-04-12,5040.49,7984.15
2019-04-13,5087.15,7984.15
2019-04-14,5084.27,7984.15
2019-04-15,5103.97,7987.16
2019-04-16,5114.01,8000.57
2019-04-17,5219.08,8044.97
2019-04-18,5266.93,7998.45
2019-04-19,5257.21,7998.45
2019-04-20,5314.07,7998.45
2019-04-21,5274.62,7998.45
2019-04-22,5332.19,7969.37
2019-04-23,5540.16,8026.75
2019-04-24,5481.51,8122.88
2019-04-25,5328.63,8150.85
2019-04-26,5156.06,8100.28
2019-04-27,5161.64,8100.28
2019-04-28,5164.05,8100.28
2019-04-29,5148.79,8147.65
2019-04-30,5211.32,8104.91
2019-05-01,5304.31,8132.93
2019-05-02,5368.22,8046.48
2019-05-03,5646.26,8092.88
2019-05-04,5696.01,8092.88
2019-05-05,5719.19,8092.88
2019-05-06,5654.10,7981.85
2019-05-07,5861.66,8043.52
2019-05-08,5841.33,7946.24
2019-05-09,6038.50,7853.21
2019-05-10,6293.94,7881.31
2019-05-11,6901.48,7881.31
2019-05-12,7184.89,7881.31
2019-05-13,7609.04,7720.07
2019-05-14,7999.45,7689.66
2019-05-15,8057.25,7682.80
2019-05-16,7996.02,7832.58
2019-05-17,7162.77,7829.03
2019-05-18,7331.18,7829.03
2019-05-19,7946.82,7829.03
2019-05-20,7902.65,7714.06
2019-05-21,7941.10,7765.57
2019-05-22,7841.85,7749.80
2019-05-23,7714.60,7660.72
2019-05-24,8015.38,7675.57
2019-05-25,8054.01,7675.57
2019-05-26,8427.91,7675.57
2019-05-27,8790.45,7675.57
2019-05-28,8709.97,7655.66
2019-05-29,8624.67,7553.02
2019-05-30,8578.33,7565.46
2019-05-31,8336.08,7470.95
2019-06-01,8543.44,7470.95
2019-06-02,8702.48,7470.95
2019-06-03,8446.91,7441.21
2019-06-04,7812.19,7413.94
2019-06-05,7766.60,7585.68
2019-06-06,7694.39,7582.24
2019-06-07,7952.12,7652.97
2019-06-08,7912.87,7652.97
2019-06-09,7731.79,7652.97
2019-06-10,7845.60,7798.87
2019-06-11,7876.65,7901.04
2019-06-12,8058.01,7803.13
2019-06-13,8182.69,7822.56
2019-06-14,8404.86,7807.19
2019-06-15,8745.03,7807.19
2019-06-16,9118.48,7807.19
2019-06-17,9251.28,7819.43
2019-06-18,9126.54,7920.98
2019-06-19,9152.09,7970.26
2019-06-20,9382.68,8087.45
2019-06-21,9821.49,8028.69
2019-06-22,10713.52,8028.69
2019-06-23,10812.57,8028.69
2019-06-24,10842.91,8040.58
2019-06-25,11330.98,8005.27
2019-06-26,12723.69,7933.92
2019-06-27,11550.41,7939.36
2019-06-28,11656.13,7988.76
2019-06-29,11812.26,7988.76
2019-06-30,11302.40,7988.76
2019-07-01,10612.24,8145.85
2019-07-02,10185.60,8086.65
2019-07-03,11366.03,8129.57
2019-07-04,11711.52,8129.57
2019-07-05,11115.99,8123.28
2019-07-06,11413.57,8123.28
2019-07-07,11349.81,8123.28
2019-07-08,11944.58,8112.91
2019-07-09,12493.68,8061.41
2019-07-10,12520.51,8183.19
2019-07-11,11517.19,8219.28
2019-07-12,11549.12,8209.20
2019-07-13,11281.40,8209.20
2019-07-14,10631.74,8209.20
2019-07-15,10372.17,8263.18
2019-07-16,9979.13,8251.66
2019-07-17,9526.33,8224.00
2019-07-18,10097.82,8151.76
2019-07-19,10434.42,8241.34
2019-07-20,10714.25,8241.34
2019-07-21,10573.84,8241.34
2019-07-22,10366.98,8171.99
2019-07-23,10028.67,8242.50
2019-07-24,9711.27,8227.36
2019-07-25,10008.69,8294.68
2019-07-26,9774.15,8294.30
2019-07-27,9609.39,8294.30
2019-07-28,9428.83,8294.30
2019-07-29,9531.14,8325.10
2019-07-30,9566.31,8231.77
2019-07-31,9876.87,8290.80
2019-08-01,10119.21,8190.56
2019-08-02,10485.95,8056.42
2019-08-03,10783.36,8056.42
2019-08-04,10842.51,8056.42
2019-08-05,11665.61,7823.33
2019-08-06,11786.89,7804.51
2019-08-07,11767.59,7747.27
2019-08-08,11794.74,7921.59
2019-08-09,11815.16,7997.19
2019-08-10,11533.09,7997.19
2019-08-11,11371.69,7997.19
2019-08-12,11371.11,7907.49
2019-08-13,11043.40,7852.37
2019-08-14,10376.15,7877.33
2019-08-15,9941.88,7790.20
2019-08-16,10145.43,7828.35
2019-08-17,10226.63,7828.35
2019-08-18,10319.70,7828.35
2019-08-19,10681.37,8006.18
2019-08-20,10751.62,7989.36
2019-08-21,10161.93,8017.07
2019-08-22,10005.76,8038.79
2019-08-23,10293.72,7943.65
2019-08-24,10096.89,7943.65
2019-08-25,10100.90,7943.65
2019-08-26,10385.26,7829.58
2019-08-27,10160.88,7908.78
2019-08-28,9904.11,7798.35
2019-08-29,9484.21,7945.78
2019-08-30,9543.53,8015.16
2019-08-31,9584.65,8015.16
2019-09-01,9661.82,8015.16
2019-09-02,10127.59,8015.16
2019-09-03,10567.34,7906.44
2019-09-04,10566.02,7949.81
2019-09-05,10559.13,8061.29
2019-09-06,10633.59,8125.58
2019-09-07,10465.63,8125.58
2019-09-08,10413.12,8125.58
2019-09-09,10300.92,8130.91
2019-09-10,10121.19,8049.98
2019-09-11,10058.97,8091.68
2019-09-12,10253.43,8206.58
2019-09-13,10300.29,8190.57
2019-09-14,10356.65,8190.57
2019-09-15,10305.23,8190.57
2019-09-16,10226.08,8121.64
2019-09-17,10206.76,8148.65
2019-09-18,10186.15,8174.62
2019-09-19,9969.30,8193.59
2019-09-20,10158.33,8184.88
2019-09-21,10013.83,8184.88
2019-09-22,9975.20,8184.88
2019-09-23,9823.10,8106.49
2019-09-24,8832.30,8147.23
2019-09-25,8437.21,7990.66
2019-09-26,8127.35,8070.12
2019-09-27,8033.83,8047.11
2019-09-28,8165.17,8047.11
2019-09-29,8053.23,8047.11
2019-09-30,8067.52,7964.09
2019-10-01,8383.52,8026.83
2019-10-02,8253.24,7851.13
2019-10-03,8205.53,7787.02
2019-10-04,8148.30,7908.44
2019-10-05,8102.74,7908.44
2019-10-06,7950.33,7908.44
2019-10-07,8072.50,7956.41
2019-10-08,8207.64,7898.27
2019-10-09,8451.69,7895.96
2019-10-10,8554.79,7904.56
2019-10-11,8438.48,8047.34
2019-10-12,8336.67,8047.34
2019-10-13,8342.04,8047.34
2019-10-14,8314.01,8044.35
2019-10-15,8255.73,8074.85
2019-10-16,8018.69,8119.81
2019-10-17,8055.40,8176.91
2019-10-18,7930.90,8149.85
2019-10-19,7961.98,8149.85
2019-10-20,8086.62,8149.85
2019-10-21,8224.23,8137.42
2019-10-22,8183.62,8188.12
2019-10-23,7575.54,8090.24
2019-10-24,7445.90,8180.04
2019-10-25,8218.10,8150.59
2019-10-26,9404.24,8150.59
2019-10-27,9503.97,8150.59
2019-10-28,9504.40,8285.77
2019-10-29,9383.08,8313.35
2019-10-30,9161.41,8284.28
2019-10-31,9175.46,8314.38
2019-11-01,9160.70,8335.05
2019-11-02,9283.17,8335.05
2019-11-03,9180.60,8335.05
2019-11-04,9339.82,8445.50
2019-11-05,9327.94,8446.62
2019-11-06,9339.40,8426.57
2019-11-07,9218.67,8455.11
2019-11-08,8904.23,8422.67
2019-11-09,8809.84,8422.67
2019-11-10,8974.22,8422.67
2019-11-11,8746.11,8431.26
2019-11-12,8719.64,8471.07
2019-11-13,8750.49,8455.02
2019-11-14,8638.06,8461.06
2019-11-15,8553.77,8524.48
2019-11-16,8474.40,8524.48
2019-11-17,8518.88,8524.48
2019-11-18,8307.32,8529.16
2019-11-19,8097.95,8578.02
2019-11-20,8099.38,8543.57
2019-11-21,7726.06,8527.87
2019-11-22,7201.01,8530.54
2019-11-23,7225.77,8530.54
2019-11-24,7096.81,8530.54
2019-11-25,6911.86,8559.65
2019-11-26,7138.58,8635.40
2019-11-27,7280.41,8669.59
2019-11-28,7521.46,8669.59
2019-11-29,7651.58,8682.01
2019-11-30,7632.99,8682.01
2019-12-01,7360.08,8682.01
2019-12-02,7289.27,8672.84
2019-12-03,7320.66,8460.72
2019-12-04,7351.53,8557.45
2019-12-05,7347.27,8587.93
2019-12-06,7441.36,8634.25
2019-12-07,7546.71,8634.25
2019-12-08,7497.10,8634.25
2019-12-09,7441.72,8650.86
2019-12-10,7283.65,8623.56
2019-12-11,7205.71,8631.12
2019-12-12,7182.09,8645.36
2019-12-13,7227.94,8713.91
2019-12-14,7123.15,8713.91
2019-12-15,7103.31,8713.91
2019-12-16,6981.82,8791.31
2019-12-17,6738.93,8829.47
2019-12-18,6828.51,8834.65
2019-12-19,7134.81,8838.97
2019-12-20,7153.60,8911.84
2019-12-21,7141.80,8911.84
2019-12-22,7355.69,8911.84
2019-12-23,7490.35,8950.20
2019-12-24,7304.02,8955.01
2019-12-25,7194.67,8955.01
2019-12-26,7260.00,8970.21
2019-12-27,7177.12,9049.47
2019-12-28,7297.92,9049.47
2019-12-29,7399.88,9049.47
2019-12-30,7281.12,9004.45
2019-12-31,7194.68,8918.74
2020-01-01,7195.25,8918.74
2020-01-02,7030.21,9039.46
2020-01-03,7230.19,8976.43
2020-01-04,7315.74,8976.43
2020-01-05,7427.57,8976.43
2020-01-06,7601.99,8943.50
2020-01-07,7925.50,9076.64
2020-01-08,8220.23,9068.03
2020-01-09,7892.62,9202.27
2020-01-10,7943.12,9232.95
2020-01-11,8122.28,9232.95
2020-01-12,8108.51,9232.95
2020-01-13,8100.38,9213.72
2020-01-14,8596.71,9270.61
2020-01-15,8760.58,9253.76
2020-01-16,8658.76,9313.45
2020-01-17,8886.12,9392.37
2020-01-18,8896.74,9392.37
2020-01-19,8782.25,9392.37
2020-01-20,8636.81,9392.37
2020-01-21,8635.80,9361.07
2020-01-22,8660.47,9413.61
2020-01-23,8408.86,9377.72
2020-01-24,8373.96,9446.21
2020-01-25,8328.47,9446.21
2020-01-26,8430.38,9446.21
2020-01-27,8776.78,9092.46
2020-01-28,9092.39,9201.82
2020-01-29,9335.47,9318.26
2020-01-30,9396.43,9211.15
2020-01-31,9338.40,9324.33
2020-02-01,9375.25,9324.33
2020-02-02,9342.91,9324.33
2020-02-03,9361.16,9190.72
2020-02-04,9198.96,9398.39
2020-02-05,9488.22,9574.10
2020-02-06,9715.30,9540.98
2020-02-07,9785.65,9526.64
2020-02-08,9809.29,9526.64
2020-02-09,10065.45,9526.64
2020-02-10,9914.90,9493.63
2020-02-11,10067.10,9680.89
2020-02-12,10345.10,9688.60
2020-02-13,10267.14,9657.04
2020-02-14,10252.33,9728.90
2020-02-15,10053.09,9728.90
2020-02-16,9865.45,9728.90
2020-02-17,9682.21,9728.90
2020-02-18,9942.29,9679.04
2020-02-19,9941.31,9782.81
2020-02-20,9572.30,9799.20
2020-02-21,9693.18,9708.01
2020-02-22,9660.10,9708.01
2020-02-23,9890.42,9708.01
2020-02-24,9719.81,9188.44
2020-02-25,9456.14,9301.20
2020-02-26,8977.86,9011.55
2020-02-27,8789.72,8744.03
2020-02-28,8644.01,8269.74
2020-02-29,8676.67,8269.74
2020-03-01,8543.40,8269.74
2020-03-02,8785.29,8667.14
2020-03-03,8782.76,8965.10
2020-03-04,8750.23,8834.10
2020-03-05,9035.27,8790.09
2020-03-06,9100.29,8469.02
2020-03-07,9044.36,8469.02
2020-03-08,8395.24,8469.02
2020-03-09,7872.52,7957.93
2020-03-10,7945.27,8219.76
2020-03-11,7800.67,8136.25
2020-03-12,6156.04,7398.58
2020-03-13,5223.61,7610.39
2020-03-14,5391.64,7610.39
2020-03-15,5410.25,7610.39
2020-03-16,4876.58,7392.73
2020-03-17,5316.57,7072.00
2020-03-18,5255.11,6902.32
2020-03-19,5901.19,6996.45
2020-03-20,6430.30,7248.07
2020-03-21,6152.88,7248.07
2020-03-22,6034.54,7248.07
2020-03-23,6213.20,6847.28
2020-03-24,6662.41,7196.15
2020-03-25,6681.34,7421.36
2020-03-26,6667.07,7462.21
2020-03-27,6647.55,7554.25
2020-03-28,6212.38,7554.25
2020-03-29,6047.26,7554.25
2020-03-30,6316.75,7583.46
2020-03-31,6447.10,7740.06
2020-04-01,6357.38,7459.50
2020-04-02,6820.40,7317.45
2020-04-03,6845.59,7477.27
2020-04-04,6806.08,7477.27
2020-04-05,6788.54,7477.27
2020-04-06,7119.91,7660.17
2020-04-07,7301.01,8129.99
2020-04-08,7306.21,7975.72
2020-04-09,7295.59,8169.01
2020-04-10,6937.22,8169.01
2020-04-11,6864.63,8169.01
2020-04-12,7029.20,8169.01
2020-04-13,6742.37,8127.69
2020-04-14,6880.37,8353.21
2020-04-15,6771.95,8355.96
2020-04-16,6962.85,8479.11
2020-04-17,7071.35,8667.48
2020-04-18,7173.52,8667.48
2020-04-19,7161.44,8667.48
2020-04-20,6984.84,8553.38
2020-04-21,6859.59,8460.69
2020-04-22,7053.52,8434.55
2020-04-23,7400.38,8528.84
2020-04-24,7527.04,8530.08
2020-04-25,7561.89,8530.08
2020-04-26,7612.96,8530.08
2020-04-27,7715.58,8717.98
2020-04-28,7719.40,8825.69
2020-04-29,8329.35,8802.70
2020-04-30,8926.15,8911.02
2020-05-01,8809.26,8681.29
2020-05-02,8901.79,8681.29
2020-05-03,8995.58,8681.29
2020-05-04,8770.27,8555.32
2020-05-05,8931.91,8809.66
2020-05-06,9208.37,8874.70
2020-05-07,9647.56,8973.78
2020-05-08,9916.50,9056.89
2020-05-09,9709.18,9056.89
2020-05-10,8681.17,9056.89
2020-05-11,8681.44,9054.91
2020-05-12,8787.73,9225.15
2020-05-13,9094.42,9006.05
2020-05-14,9660.55,8788.04
2020-05-15,9492.56,8839.99
2020-05-16,9412.50,8839.99
2020-05-17,9703.04,8839.99
2020-05-18,9733.22,9177.15
2020-05-19,9679.52,9227.46
2020-05-20,9578.07,9305.62
2020-05-21,9166.02,9375.19
2020-05-22,9129.29,9278.55
2020-05-23,9192.77,9278.55
2020-05-24,9010.11,9278.55
2020-05-25,8800.19,9278.55
2020-05-26,8846.96,9501.21
2020-05-27,9092.43,9346.12
2020-05-28,9388.84,9392.99
2020-05-29,9453.95,9382.35
2020-05-30,9541.11,9382.35
2020-05-31,9533.92,9382.35
2020-06-01,9867.07,9471.42
2020-06-02,9803.35,9566.53
2020-06-03,9549.66,9651.86
2020-06-04,9711.24,9649.65
2020-06-05,9724.06,9703.54
2020-06-06,9622.35,9703.54
2020-06-07,9591.71,9703.54
2020-06-08,9726.90,9823.44
2020-06-09,9721.04,9867.19
2020-06-10,9821.86,10012.32
2020-06-11,9523.83,9791.24
2020-06-12,9411.26,9715.87
2020-06-13,9427.78,9715.87
2020-06-14,9369.91,9715.87
2020-06-15,9187.52,9426.90
2020-06-16,9492.01,9949.78
2020-06-17,9425.72,9943.31
2020-06-18,9395.43,9892.48
2020-06-19,9320.27,10042.13
2020-06-20,9301.84,10042.13
2020-06-21,9344.39,10042.13
2020-06-22,9534.71,9945.49
2020-06-23,9640.02,10130.83
2020-06-24,9383.59,10092.92
2020-06-25,9194.93,9899.36
2020-06-26,9149.53,9995.12
2020-06-27,9019.37,9995.12
2020-06-28,9077.66,9995.12
2020-06-29,9105.28,9771.72
2020-06-30,9140.24,9875.29
2020-07-01,9207.73,10063.67
2020-07-02,9106.89,10268.67
2020-07-03,9089.96,10268.67
2020-07-04,9104.33,10268.67
2020-07-05,9049.18,10268.67
2020-07-06,9243.81,10360.38
2020-07-07,9262.60,10412.46
2020-07-08,9348.88,10409.35
2020-07-09,9297.69,10563.72
2020-07-10,9186.05,10545.91
2020-07-11,9233.82,10545.91
2020-07-12,9255.72,10545.91
2020-07-13,9279.66,10729.92
2020-07-14,9215.77,10310.25
2020-07-15,9212.70,10576.72
2020-07-16,9107.87,10443.87
2020-07-17,9131.56,10500.52
2020-07-18,9165.36,10500.52
2020-07-19,9157.51,10500.52
2020-07-20,9174.62,10526.02
2020-07-21,9340.11,10837.88
2020-07-22,9389.42,10687.58
2020-07-23,9545.49,10689.50
2020-07-24,9562.43,10294.41
2020-07-25,9636.66,10294.41
2020-07-26,9915.66,10294.41
2020-07-27,10554.67,10421.70
2020-07-28,10965.14,10509.20
2020-07-29,11129.13,10474.70
2020-07-30,11023.89,10450.12
2020-07-31,11240.77,10741.47
2020-08-01,11631.55,10741.47
2020-08-02,11281.69,10741.47
2020-08-03,11283.73,10848.64
2020-08-04,11216.83,10897.89
2020-08-05,11556.88,10967.87
2020-08-06,11755.72,10989.98
2020-08-07,11647.96,11072.53
2020-08-08,11693.21,11072.53
2020-08-09,11666.34,11072.53
2020-08-10,11882.30,11033.73
2020-08-11,11551.92,10942.66
2020-08-12,11464.88,10878.12
2020-08-13,11534.55,11026.86
2020-08-14,11749.08,11042.24
2020-08-15,11873.53,11042.24
2020-08-16,11837.71,11042.24
2020-08-17,12166.20,11083.25
2020-08-18,12083.63,11170.75
2020-08-19,11774.90,11214.80
2020-08-20,11802.63,11096.40
2020-08-21,11720.14,11258.44
2020-08-22,11545.00,11258.44
2020-08-23,11622.12,11258.44
2020-08-24,11746.20,11449.25
2020-08-25,11417.32,11370.23
2020-08-26,11382.38,11516.62
2020-08-27,11347.58,11688.19
2020-08-28,11453.72,11689.28
2020-08-29,11509.47,11689.28
2020-08-30,11624.02,11689.28
2020-08-31,11688.72,11718.81
2020-09-01,11895.50,11850.96
2020-09-02,11457.50,12047.26
2020-09-03,10757.40,11861.90
2020-09-04,10368.29,11396.24
2020-09-05,10194.93,11396.24
2020-09-06,10191.83,11396.24
2020-09-07,10107.55,11396.24
2020-09-08,10098.05,10900.70
2020-09-09,10197.47,11064.76
2020-09-10,10341.18,11235.53
2020-09-11,10300.48,11010.07
2020-09-12,10372.07,11010.07
2020-09-13,10350.01,11010.07
2020-09-14,10547.93,11010.14
2020-09-15,10796.22,11193.96
2020-09-16,10938.23,11222.08
2020-09-17,10870.63,10796.05
2020-09-18,10920.38,10973.45
2020-09-19,11042.86,10973.45
2020-09-20,10903.94,10973.45
2020-09-21,10572.01,10610.14
2020-09-22,10465.76,10873.30
2020-09-23,10379.16,10950.82
2020-09-24,10505.46,10551.02
2020-09-25,10661.11,10680.46
2020-09-26,10723.27,10680.46
2020-09-27,10711.63,10680.46
2020-09-28,10870.56,11084.38
2020-09-29,10731.22,11109.00
2020-09-30,10743.64,11092.90
2020-10-01,10689.37,11291.99
2020-10-02,10515.17,11082.53
2020-10-03,10553.29,11082.53
2020-10-04,10624.30,11082.53
2020-10-05,10712.17,11169.11
2020-10-06,10645.10,11314.53
2020-10-07,10623.31,11271.68
2020-10-08,10777.60,11443.35
2020-10-09,11012.99,11487.60
2020-10-10,11341.38,11487.60
2020-10-11,11370.10,11487.60
2020-10-12,11465.81,11732.33
2020-10-13,11433.22,11901.76
2020-10-14,11407.74,11889.07
2020-10-15,11413.31,11559.88
2020-10-16,11335.53,11761.83
2020-10-17,11340.79,11761.83
2020-10-18,11447.56,11761.83
2020-10-19,11659.19,11732.34
2020-10-20,11879.59,11531.83
2020-10-21,12584.26,11530.39
2020-10-22,12963.28,11526.97
2020-10-23,12914.65,11536.01
2020-10-24,13053.53,11536.01
2020-10-25,13077.50,11536.01
2020-10-26,13063.07,11440.64
2020-10-27,13446.13,11409.34
2020-10-28,13372.05,11230.90
2020-10-29,13321.05,11064.47
2020-10-30,13406.53,11103.47
2020-10-31,13766.16,11103.47
2020-11-01,13762.50,11103.47
2020-11-02,13545.24,11010.45
2020-11-03,13632.97,11038.66
2020-11-04,13908.17,11443.77
2020-11-05,14937.25,11816.33
2020-11-06,15570.55,11869.90
2020-11-07,15076.99,11869.90
2020-11-08,15255.08,11869.90
2020-11-09,15364.34,12046.66
2020-11-10,15325.34,11622.44
2020-11-11,15652.51,11656.65
2020-11-12,15939.42,11802.50
2020-11-13,16279.18,11794.94
2020-11-14,15982.98,11794.94
2020-11-15,15979.39,11794.94
2020-11-16,16409.95,11847.11
2020-11-17,17260.21,11913.35
2020-11-18,17874.21,11896.06
2020-11-19,17792.16,11779.04
2020-11-20,18370.05,11892.70
2020-11-21,18710.40,11892.70
2020-11-22,18291.83,11892.70
2020-11-23,18443.06,11916.76
2020-11-24,18940.47,11939.33
2020-11-25,19053.63,12053.89
2020-11-26,17151.06,12053.89
2020-11-27,16941.50,12159.18
2020-11-28,17411.32,12159.18
2020-11-29,18038.28,12159.18
2020-11-30,19114.41,12224.25
2020-12-01,19131.62,12313.36
2020-12-02,18933.33,12285.75
2020-12-03,19317.04,12369.26
2020-12-04,19055.65,12399.32
2020-12-05,18975.52,12399.32
2020-12-06,19161.79,12399.32
2020-12-07,19178.67,12461.00
2020-12-08,18799.50,12503.17
2020-12-09,18237.26,12591.69
2020-12-10,18256.19,12247.55
2020-12-11,17897.44,12336.79
2020-12-12,18505.37,12336.79
2020-12-13,19139.09,12336.79
2020-12-14,19166.97,12447.44
2020-12-15,19341.79,12543.26
2020-12-16,20395.30,12611.04
2020-12-17,22781.35,12730.78
2020-12-18,22874.88,12804.93
2020-12-19,23490.41,12804.93
2020-12-20,23607.38,12804.93
2020-12-21,23029.26,12596.14
2020-12-22,23142.18,12785.22
2020-12-23,23488.62,12834.94
2020-12-24,23206.16,12791.54
2020-12-25,24133.91,12791.54
2020-12-26,25613.82,12791.54
2020-12-27,27081.23,12791.54
2020-12-28,26962.66,12914.64
2020-12-29,26654.11,12965.39
2020-12-30,28179.82,12906.51
2020-12-31,28819.11,12877.09
2021-01-01,29279.02,12877.09
2021-01-02,31348.55,12877.09
2021-01-03,33463.99,12877.09
2021-01-04,31099.84,12958.52
2021-01-05,32341.58,12665.65
2021-01-06,34979.45,12666.15
2021-01-07,38299.34,12867.34
2021-01-08,39991.02,13160.22
2021-01-09,40348.28,13160.22
2021-01-10,38553.79,13160.22
2021-01-11,33575.28,13048.78
2021-01-12,34778.52,13062.06
2021-01-13,34751.04,13088.01
2021-01-14,38606.76,13174.75
2021-01-15,36803.97,13099.90
2021-01-16,36797.54,13099.90
2021-01-17,35389.12,13099.90
2021-01-18,36132.13,13099.90
2021-01-19,36921.54,13132.73
2021-01-20,34861.96,13342.55
2021-01-21,32321.94,13521.48
2021-01-22,31363.64,13474.81
2021-01-23,32331.66,13474.81
2021-01-24,32091.71,13474.81
2021-01-25,33485.77,13681.21
2021-01-26,31995.08,13681.72
2021-01-27,30809.66,13486.58
2021-01-28,31973.18,13323.29
2021-01-29,35574.15,13284.72
2021-01-30,33988.36,13284.72
2021-01-31,33299.68,13284.72
2021-02-01,33790.99,13226.18
2021-02-02,34861.05,13543.10
2021-02-03,36640.05,13718.31
2021-02-04,37458.44,13674.06
2021-02-05,37729.33,13824.88
2021-02-06,39835.89,13824.88
2021-02-07,38571.43,13824.88
2021-02-08,43069.30,13937.06
2021-02-09,46705.27,13966.82
2021-02-10,45554.62,14093.35
2021-02-11,46872.56,14045.21
